,city,state,count,population,lat,lng,per_capita
127406,ALLEN,KY,1,213.0,37.6119,-82.7291,0.004694835680751174
127407,ALLEN,MD,1,160.0,38.2894,-75.6904,0.00625
127410,ALBION,PA,1,1320.0,41.8904,-80.3641,0.0007575757575757576
127411,ALBION,NE,1,1641.0,41.6873,-97.9989,0.0006093845216331506
127412,AKRON,IA,1,1580.0,42.8268,-96.5572,0.0006329113924050633
127413,AKRON,MI,1,330.0,43.5667,-83.5143,0.0030303030303030303
127414,AKRON,PA,1,4135.0,40.158,-76.2031,0.0002418379685610641
127419,ALAMO LAKE,AZ,1,10.0,34.2588,-113.5079,0.1
127425,ALBANY,IL,1,691.0,41.7861,-90.2163,0.001447178002894356
127429,ALBANY,WI,1,1101.0,42.7069,-89.4367,0.0009082652134423251
127433,ALBERTSON,NY,1,5095.0,40.7715,-73.6482,0.00019627085377821394
127434,ALBERTVILLE,MN,1,7883.0,45.2364,-93.6618,0.00012685525815045033
127435,ALBION,ID,1,375.0,42.4098,-113.5806,0.0026666666666666666
127436,ALBION,IL,1,2136.0,38.3766,-88.058,0.00046816479400749064
127440,AU SABLE FORKS,NY,1,590.0,44.4507,-73.6738,0.001694915254237288
127445,ATLAS,PA,1,664.0,40.7974,-76.4284,0.0015060240963855422
127448,ATTICA,IN,1,3066.0,40.2874,-87.2452,0.00032615786040443573
127452,ATWOOD,KS,1,1238.0,39.8101,-101.0418,0.0008077544426494346
127455,AUBURN,NE,1,3434.0,40.3894,-95.8436,0.00029120559114735004
127460,AUBURNDALE,WI,1,882.0,44.6266,-90.0144,0.0011337868480725624
127461,AUDUBON,MN,1,410.0,46.8645,-95.9841,0.0024390243902439024
127462,AUGUSTA,MO,1,290.0,38.5695,-90.8812,0.0034482758620689655
127465,AUGUSTA SPRINGS,VA,1,124.0,38.108,-79.3352,0.008064516129032258
127468,ATLANTIC CITY,WY,1,31.0,42.5012,-108.733,0.03225806451612903
127471,ASOTIN,WA,1,1192.0,46.3366,-117.0414,0.0008389261744966443
127473,ASPERMONT,TX,1,1057.0,33.1405,-100.2253,0.000946073793755913
127487,ATHENS,MI,1,1103.0,42.0866,-85.2356,0.0009066183136899365
127488,ATHENS,PA,1,3270.0,41.9515,-76.5187,0.0003058103975535168
127489,ATHENS,WV,1,1146.0,37.4231,-81.0151,0.0008726003490401396
127491,ATKINS,AR,1,2865.0,35.2414,-92.9465,0.00034904013961605586
127492,ATKINS,IA,1,2296.0,41.9943,-91.8585,0.00043554006968641115
127494,ATLANTA,IL,1,1996.0,40.2638,-89.2309,0.000501002004008016
127500,BAGGS,WY,1,488.0,41.0345,-107.6574,0.0020491803278688526
127509,BACONTON,GA,1,964.0,31.3804,-84.1592,0.001037344398340249
127512,BAGDAD,FL,1,4359.0,30.5824,-87.0447,0.00022941041523285156
127513,BAGLEY,IA,1,230.0,41.8464,-94.4303,0.004347826086956522
127515,BAGLEY,MN,1,1194.0,47.5244,-95.4031,0.0008375209380234506
127517,BAILEY,NC,1,459.0,35.7805,-78.113,0.002178649237472767
127518,BAILEY,TX,1,249.0,33.4337,-96.1651,0.004016064257028112
127521,BAILEYTON,AL,1,982.0,34.2609,-86.6083,0.0010183299389002036
127522,BAILEYTON,TN,1,499.0,36.3304,-82.8292,0.002004008016032064
127527,AXIS,AL,1,269.0,30.9309,-88.018,0.0037174721189591076
127529,AVON-BY-THE-SEA,NJ,1,1792.0,40.1913,-74.0166,0.0005580357142857143
127532,AURORA,TX,1,1552.0,33.056,-97.5096,0.0006443298969072165
127534,AUSTIN,AR,1,3659.0,35.0058,-91.9895,0.00027329871549603714
127537,AUSTINBURG,OH,1,472.0,41.7692,-80.8556,0.00211864406779661
127542,AVILLA,AR,1,1461.0,34.7003,-92.5794,0.0006844626967830253
127543,AVILLA,IN,1,2702.0,41.3637,-85.2317,0.0003700962250185048
127545,AVIS,PA,1,1371.0,41.1858,-77.3164,0.0007293946024799417
127546,AVISTON,IL,1,2342.0,38.6162,-89.6087,0.0004269854824935952
127550,AVOCA,PA,1,2527.0,41.3382,-75.7422,0.0003957261574990107
127551,AVOCADO HEIGHTS,CA,1,13470.0,34.0391,-117.997,7.423904974016333e-05
127554,AVON,IL,1,627.0,40.662,-90.4352,0.001594896331738437
127559,ARCHBALD,PA,1,7316.0,41.5077,-75.5453,0.0001366867140513942
127560,AQUILLA,TX,1,95.0,31.8548,-97.22,0.010526315789473684
127563,ARABI,LA,1,4296.0,29.9562,-89.9986,0.00023277467411545624
127564,ARAGON,GA,1,1764.0,34.0458,-85.057,0.0005668934240362812
127567,ARCADIA,IA,1,894.0,42.0862,-95.0432,0.0011185682326621924
127568,ARCADIA,IN,1,1517.0,40.1742,-86.0211,0.0006591957811470006
127570,ARCADIA,OK,1,106.0,35.6655,-97.3255,0.009433962264150943
127572,ARCHER,FL,1,908.0,29.54,-82.5186,0.0011013215859030838
127573,AQUASCO,MD,1,701.0,38.5913,-76.7074,0.0014265335235378032
127574,ARCHER CITY,TX,1,1549.0,33.5938,-98.6256,0.0006455777921239509
127575,ARCHIE,MO,1,1292.0,38.4809,-94.351,0.0007739938080495357
127577,ARCOLA,IL,1,2726.0,39.6833,-88.3013,0.00036683785766691124
127578,ARCOLA,MO,1,32.0,37.5493,-93.8753,0.03125
127579,ARCOLA,TX,1,2604.0,29.5032,-95.4693,0.00038402457757296467
127580,ARCOLA,VA,1,2437.0,38.9447,-77.5307,0.0004103405826836274
127583,ARDMORE,TN,1,1354.0,35.0031,-86.8548,0.0007385524372230429
127584,ARDOCH,ND,1,20.0,48.2054,-97.338,0.05
127592,ANTHONY,TX,1,3811.0,31.9876,-106.5933,0.0002623983206507478
127604,APISON,TN,1,4199.0,35.0104,-85.0142,0.00023815194093831864
127608,APPLE RIVER,IL,1,350.0,42.5022,-90.0937,0.002857142857142857
127609,APPLE VALLEY,UT,1,1233.0,37.081,-113.1034,0.0008110300081103001
127612,APPLETON,MN,1,1346.0,45.1998,-96.0225,0.0007429420505200594
127620,ARTHUR,ND,1,338.0,47.1043,-97.2184,0.0029585798816568047
127624,ARVIN,CA,1,19613.0,35.1944,-118.8306,5.098659052669148e-05
127625,ASBURY,IA,1,5890.0,42.512,-90.7802,0.00016977928692699492
127626,ASBURY,MO,1,562.0,37.2729,-94.6052,0.0017793594306049821
127627,ASBURY,NJ,1,203.0,40.7003,-75.0121,0.0049261083743842365
127629,ASBURY LAKE,FL,1,12515.0,30.0472,-81.7853,7.990411506192568e-05
127631,ASH FORK,AZ,1,466.0,35.2171,-112.4913,0.002145922746781116
127633,ARENAS VALLEY,NM,1,1060.0,32.7765,-108.203,0.0009433962264150943
127637,ASHER,OK,1,499.0,34.9884,-96.9254,0.002004008016032064
127638,ASHERTON,TX,1,645.0,28.4461,-99.7604,0.0015503875968992248
127642,ASHLAND,PA,1,2493.0,40.7811,-76.3451,0.00040112314480545525
127644,ASHLEY,PA,1,2612.0,41.2128,-75.8993,0.00038284839203675346
127645,ASHTON,IL,1,808.0,41.8682,-89.2225,0.0012376237623762376
127646,ARROW ROCK,MO,1,36.0,39.07,-92.9473,0.027777777777777776
127650,ARGENTA,IL,1,900.0,39.9855,-88.8197,0.0011111111111111111
127653,ARGYLE,TX,1,4638.0,33.1102,-97.1867,0.00021561017680034498
127654,ARIPEKA,FL,1,185.0,28.4308,-82.6668,0.005405405405405406
127658,ARKADELPHIA,AR,1,10354.0,34.1253,-93.0729,9.658103148541626e-05
127660,ARKDALE,WI,1,203.0,44.0253,-89.8861,0.0049261083743842365
127662,ARLINGTON,AZ,1,102.0,33.3346,-112.7747,0.00980392156862745
127663,ARLINGTON,IL,1,202.0,41.4716,-89.2478,0.0049504950495049506
127664,ARLINGTON,IN,1,469.0,39.6458,-85.5797,0.0021321961620469083
127667,ARLINGTON,OH,1,1613.0,40.8937,-83.6529,0.0006199628022318661
127668,ARLINGTON,SD,1,846.0,44.3635,-97.1338,0.001182033096926714
127669,ARNEGARD,ND,1,155.0,47.8084,-103.4388,0.0064516129032258064
127671,ARNOLD,NE,1,901.0,41.4231,-100.1936,0.0011098779134295228
127673,ARP,TX,1,1367.0,32.2279,-95.0534,0.000731528895391368
127674,ARPIN,WI,1,284.0,44.5394,-90.0315,0.0035211267605633804
127675,BOHNERS LAKE,WI,1,2415.0,42.6241,-88.2879,0.00041407867494824016
127676,BOILING SPRING LAKES,NC,1,6032.0,34.0327,-78.0685,0.00016578249336870026
127677,CLIMAX SPRINGS,MO,1,141.0,38.1004,-93.0528,0.0070921985815602835
127683,CEDARHURST,NY,1,7307.0,40.6252,-73.7278,0.0001368550704803613
127684,CEDARVILLE,IL,1,621.0,42.3757,-89.6362,0.001610305958132045
127687,CELESTE,TX,1,974.0,33.2896,-96.1945,0.001026694045174538
127688,CELINA,OH,1,10974.0,40.555,-84.5626,9.112447603426281e-05
127690,CELORON,NY,1,1310.0,42.1052,-79.2777,0.0007633587786259542
127691,CENTER,MO,1,542.0,39.5096,-91.5291,0.0018450184501845018
127693,CENTER CITY,MN,1,624.0,45.3942,-92.8142,0.0016025641025641025
127697,CENTER POINT,IA,1,2573.0,42.1848,-91.7798,0.000388651379712398
127698,CENTER POINT,LA,1,807.0,31.2524,-92.2099,0.0012391573729863693
127702,CENTERTOWN,MO,1,331.0,38.618,-92.409,0.0030211480362537764
127706,CEDAR POINT,KS,1,2.0,38.26,-96.8225,0.5
127709,CAVE CITY,KY,1,2707.0,37.14,-85.9646,0.0003694126339120798
127711,CAVE SPRINGS,AR,1,5521.0,36.2701,-94.2227,0.00018112660749864155
127715,CAYCE,SC,1,13755.0,33.9459,-81.0429,7.270083605961468e-05
127718,CAYUGA,IN,1,1158.0,39.9474,-87.4644,0.0008635578583765112
127720,CAZADERO,CA,1,419.0,38.5265,-123.0978,0.002386634844868735
127721,CECIL,GA,1,349.0,31.0466,-83.3906,0.0028653295128939827
127722,CEDAR LAKE,OK,1,360.0,35.4276,-98.193,0.002777777777777778
127724,CECILIA,KY,1,439.0,37.6622,-85.9522,0.002277904328018223
127726,CEDAR,MI,1,41.0,44.8466,-85.7941,0.024390243902439025
127728,CEDAR BLUFF,AL,1,1672.0,34.2217,-85.5882,0.0005980861244019139
127732,CEDAR GROVE,WI,1,2433.0,43.5682,-87.8243,0.0004110152075626798
127733,CEDAR GROVE,WV,1,517.0,38.2223,-81.4378,0.0019342359767891683
127734,CEDAR KNOLLS,NJ,1,4181.0,40.8199,-74.4551,0.00023917723032767282
127737,BOILING SPRINGS,NC,1,4622.0,35.2522,-81.6636,0.00021635655560363478
127738,CHANDLER,IN,1,3726.0,38.0373,-87.3739,0.00026838432635534085
127741,CHAMA,NM,1,801.0,36.8931,-106.5843,0.0012484394506866417
127743,CHAMBERLAIN,SD,1,2538.0,43.7956,-99.3263,0.0003940110323089047
127745,CHAMBLEE,GA,1,29980.0,33.8842,-84.3007,3.33555703802535e-05
127746,CHAMITA,NM,1,841.0,36.0706,-106.0974,0.0011890606420927466
127747,CHAMOIS,MO,1,400.0,38.6763,-91.77,0.0025
127748,CHAMPION HEIGHTS,OH,1,6347.0,41.3031,-80.8514,0.00015755475027572083
127749,CHANCE,MD,1,267.0,38.1772,-75.9366,0.003745318352059925
127751,CHANDLER,TX,1,3308.0,32.3065,-95.4781,0.0003022974607013301
127757,CHANNING,TX,1,244.0,35.6819,-102.3322,0.004098360655737705
127766,CHAFFEE,MO,1,3037.0,37.1812,-89.6615,0.00032927230819888045
127767,CENTERVILLE,MN,1,3916.0,45.164,-93.054,0.0002553626149131767
127769,CENTERVILLE,TN,1,3515.0,35.8042,-87.4577,0.0002844950213371266
127770,CENTERVILLE,TX,1,1266.0,31.2583,-95.9794,0.0007898894154818325
127773,CENTRAL,LA,1,29518.0,30.5593,-91.0369,3.387763398604242e-05
127776,CENTRAL CITY,AR,1,729.0,35.33,-94.2347,0.0013717421124828531
127778,CENTRAL FALLS,RI,1,22359.0,41.8901,-71.3934,4.472471935238606e-05
127782,CHADWICK,IL,1,552.0,42.0142,-89.8885,0.0018115942028985507
127785,CENTRE HALL,PA,1,1472.0,40.8448,-77.685,0.0006793478260869565
127786,CENTREVILLE,AL,1,2782.0,32.9598,-87.1334,0.0003594536304816679
127787,CENTURY,FL,1,1952.0,30.9767,-87.2629,0.0005122950819672131
127788,CEREDO,WV,1,1255.0,38.3961,-82.5535,0.0007968127490039841
127791,CERRO GORDO,NC,1,352.0,34.3226,-78.9286,0.002840909090909091
127793,CHADBOURN,NC,1,1548.0,34.3251,-78.825,0.0006459948320413437
127795,CAVALIER,ND,1,1360.0,48.7939,-97.6226,0.0007352941176470588
127798,CARNEY,MI,1,204.0,45.5935,-87.5547,0.004901960784313725
127799,CARLOS,MN,1,426.0,45.9735,-95.2923,0.002347417840375587
127802,CARLSBORG,WA,1,932.0,48.0842,-123.1697,0.001072961373390558
127803,CARLSTADT,NJ,1,6341.0,40.8247,-74.0613,0.00015770383220312253
127805,CARLTON,TX,1,10.0,31.9197,-98.1714,0.1
127806,CARLYLE,IL,1,3252.0,38.6217,-89.3734,0.0003075030750307503
127812,CARLISLE,IA,1,4116.0,41.5118,-93.495,0.00024295432458697764
127813,CAROGA LAKE,NY,1,577.0,43.1352,-74.481,0.0017331022530329288
127815,CAROLINA,WV,1,237.0,39.4795,-80.2728,0.004219409282700422
127816,CAROLINA SHORES,NC,1,4643.0,33.9077,-78.574,0.00021537798836958864
127819,CARPENDALE,WV,1,1256.0,39.6278,-78.7896,0.0007961783439490446
127827,CATHLAMET,WA,1,546.0,46.2056,-123.3835,0.0018315018315018315
127828,CARBON HILL,IL,1,437.0,41.297,-88.2999,0.002288329519450801
127833,CAPITOLA,FL,1,310.0,30.4449,-84.0799,0.0032258064516129032
127834,CAPON BRIDGE,WV,1,526.0,39.3,-78.4341,0.0019011406844106464
127837,CAPULIN,NM,1,74.0,36.7445,-103.9958,0.013513513513513514
127839,CARBON,TX,1,287.0,32.2684,-98.8272,0.003484320557491289
127840,CARBON HILL,AL,1,1472.0,33.8944,-87.5224,0.0006793478260869565
127843,CARBONDALE,KS,1,1396.0,38.8192,-95.6932,0.0007163323782234957
127845,CARDINGTON,OH,1,1925.0,40.498,-82.8937,0.0005194805194805195
127847,CAREY,ID,1,1244.0,43.3097,-113.9444,0.0008038585209003215
127848,CAREY,OH,1,3518.0,40.9497,-83.3831,0.0002842524161455372
127854,CARL JUNCTION,MO,1,8197.0,37.1668,-94.5469,0.0001219958521410272
127855,CARRABELLE,FL,1,3151.0,29.8555,-84.6685,0.00031735956839098697
127861,CASEY,IA,1,375.0,41.5075,-94.5214,0.0026666666666666666
127864,CASHIERS,NC,1,752.0,35.1066,-83.0971,0.0013297872340425532
127865,CASHTON,WI,1,1303.0,43.7412,-90.7866,0.0007674597083653108
127866,CASHTOWN,PA,1,283.0,39.8837,-77.3532,0.0035335689045936395
127870,CASTELLA,CA,1,255.0,41.1549,-122.3032,0.00392156862745098
127871,CASTLE DALE,UT,1,1347.0,39.2218,-111.023,0.0007423904974016332
127872,CARRIER MILLS,IL,1,1759.0,37.6886,-88.6294,0.0005685048322910744
127874,CASTLE SHANNON,PA,1,8283.0,40.3664,-80.0194,0.00012072920439454304
127877,CASTOR,LA,1,292.0,32.2549,-93.166,0.003424657534246575
127878,CASTROVILLE,CA,1,6620.0,36.7649,-121.7534,0.00015105740181268882
127881,CATAULA,GA,1,1829.0,32.6566,-84.8674,0.0005467468562055768
127882,CATAWBA,SC,1,1439.0,34.8464,-80.9061,0.0006949270326615705
127884,CATHEYS VALLEY,CA,1,723.0,37.4308,-120.0995,0.0013831258644536654
127887,CASCADE,IA,1,2312.0,42.3018,-91.0048,0.00043252595155709344
127892,CARROLLTON,MS,1,435.0,33.5056,-89.9218,0.0022988505747126436
127893,CARROLLWOOD,FL,1,36148.0,28.0577,-82.5148,2.7664047803474603e-05
127898,CARSON CITY,MI,1,1006.0,43.1815,-84.8462,0.0009940357852882703
127900,CARSONVILLE,MI,1,400.0,43.4257,-82.673,0.0025
127904,CARTER,OK,1,166.0,35.217,-99.5036,0.006024096385542169
127905,CARTHAGE,IN,1,754.0,39.7366,-85.5715,0.001326259946949602
127906,CARTHAGE,NY,1,3399.0,43.9837,-75.6021,0.0002942041776993233
127908,CARTWRIGHT,OK,1,723.0,33.8556,-96.561,0.0013831258644536654
127909,CARUTHERSVILLE,MO,1,5504.0,36.1814,-89.6664,0.0001816860465116279
127910,CARVER,MN,1,5656.0,44.7648,-93.6537,0.0001768033946251768
127912,CASA,AR,1,119.0,35.0253,-93.0448,0.008403361344537815
127915,CHARLESTON,AR,1,2585.0,35.2948,-94.0484,0.00038684719535783365
127917,CLAREMONT,NC,1,1902.0,35.7104,-81.1532,0.0005257623554153522
127925,CLAFLIN,KS,1,487.0,38.5246,-98.5367,0.002053388090349076
127928,CLALLAM BAY,WA,1,734.0,48.2534,-124.2579,0.0013623978201634877
127929,CLAM GULCH,AK,1,279.0,60.2,-151.3939,0.0035842293906810036
127930,CLARENCE,MO,1,936.0,39.7432,-92.2602,0.0010683760683760685
127932,CLARENDON,AR,1,1366.0,34.6936,-91.3062,0.0007320644216691069
127935,CLARION,IA,1,2799.0,42.732,-93.7298,0.0003572704537334762
127936,CLARK,MO,1,204.0,39.276,-92.3474,0.004901960784313725
127942,CLARKS GREEN,PA,1,1594.0,41.5009,-75.6952,0.0006273525721455458
127943,CLARKS GROVE,MN,1,738.0,43.7617,-93.3286,0.0013550135501355014
127946,CHRISTIANSBURG,OH,1,594.0,40.0568,-84.0255,0.0016835016835016834
127947,CIBECUE,AZ,1,1419.0,34.0332,-110.4854,0.0007047216349541931
127948,CHRISTOVAL,TX,1,189.0,31.1976,-100.4933,0.005291005291005291
127950,CHUALAR,CA,1,959.0,36.5711,-121.5103,0.0010427528675703858
127952,CHUNKY,MS,1,267.0,32.3275,-88.9302,0.003745318352059925
127953,CHUPADERO,NM,1,285.0,35.8144,-105.9198,0.0035087719298245615
127955,CHURCH HILL,PA,1,1634.0,40.6926,-77.5949,0.0006119951040391676
127957,CHURCHVILLE,NY,1,1887.0,43.1034,-77.8825,0.0005299417064122947
127958,CHURCHVILLE,VA,1,61.0,38.2247,-79.1619,0.01639344262295082
127961,CIRCLEVILLE,UT,1,431.0,38.1684,-112.2716,0.002320185614849188
127964,CIMARRON,KS,1,1830.0,37.8097,-100.3453,0.000546448087431694
127965,CIMARRON,NM,1,816.0,36.5083,-104.9104,0.0012254901960784314
127973,CIRCLE CITY,AZ,1,687.0,33.8149,-112.581,0.001455604075691412
127977,CLEVELAND,MS,1,11082.0,33.744,-90.7285,9.023641941887746e-05
127978,CLEARVIEW,WA,1,3763.0,47.8292,-122.1451,0.00026574541589157585
127980,CLEARWATER,KS,1,2544.0,37.5096,-97.4975,0.00039308176100628933
127981,CLEARWATER,MN,1,1734.0,45.4102,-94.0447,0.0005767012687427913
127987,CLEORA,OK,1,1508.0,36.5738,-94.948,0.000663129973474801
127989,CLEVELAND,MN,1,719.0,44.3236,-93.8353,0.0013908205841446453
127990,CLEVELAND,NC,1,1244.0,35.7331,-80.6817,0.0008038585209003215
127991,CLARKSDALE,MO,1,310.0,39.8139,-94.5508,0.0032258064516129032
127997,CLIFFSIDE,NC,1,424.0,35.248,-81.7653,0.0023584905660377358
127999,CLIFTON,AZ,1,3869.0,33.0249,-109.2883,0.0002584647195657793
128000,CLIFTON,KS,1,448.0,39.5682,-97.2808,0.002232142857142857
128001,CLIFTON,OH,1,141.0,39.7972,-83.8257,0.0070921985815602835
128002,CLIFTON,TN,1,2622.0,35.3792,-87.9927,0.00038138825324180017
128004,CLEARMONT,MO,1,152.0,40.508,-95.0326,0.006578947368421052
128005,CLEARLAKE OAKS,CA,1,2074.0,39.0218,-122.6593,0.00048216007714561236
128007,CLEARFIELD,IA,1,442.0,40.8028,-94.4836,0.0022624434389140274
128010,CLARKSTON,GA,1,14553.0,33.8117,-84.2403,6.871435442864014e-05
128012,CLARKSVILLE,IA,1,1311.0,42.7798,-92.668,0.0007627765064836003
128015,CLARYVILLE,KY,1,3364.0,38.914,-84.4095,0.00029726516052318666
128016,CLATONIA,NE,1,304.0,40.4654,-96.8512,0.003289473684210526
128017,CLAXTON,GA,1,2573.0,32.1613,-81.9094,0.000388651379712398
128018,CLAY,AL,1,10315.0,33.6951,-86.609,9.694619486185167e-05
128019,CLAY,WV,1,524.0,38.4662,-81.0813,0.0019083969465648854
128020,CLAY CENTER,KS,1,4154.0,39.3812,-97.1276,0.00024073182474723158
128021,CLAY SPRINGS,AZ,1,300.0,34.3593,-110.3044,0.0033333333333333335
128023,CLAYPOOL,IN,1,349.0,41.1306,-85.8826,0.0028653295128939827
128024,CLAYSBURG,PA,1,1178.0,40.2915,-78.4514,0.0008488964346349745
128025,CLAYTON,MI,1,204.0,41.8649,-84.2347,0.004901960784313725
128031,CLEAR LAKE,WA,1,1157.0,46.931,-122.2841,0.000864304235090752
128034,CHRISNEY,IN,1,443.0,38.0097,-87.0316,0.002257336343115124
128037,CHAUVIN,LA,1,2511.0,29.4455,-90.5939,0.00039824771007566706
128041,CHELYAN,WV,1,452.0,38.1958,-81.4928,0.0022123893805309734
128043,CHENOA,IL,1,1552.0,40.7389,-88.7259,0.0006443298969072165
128044,CHERAW,CO,1,197.0,38.1076,-103.511,0.005076142131979695
128046,CHEROKEE,OK,1,1556.0,36.7507,-98.3577,0.0006426735218508997
128051,CHERRY FORK,OH,1,35.0,38.8873,-83.6125,0.02857142857142857
128053,CHERRY GROVE,OH,1,4170.0,39.0802,-84.322,0.00023980815347721823
128058,CHESANING,MI,1,2450.0,43.1851,-84.12,0.00040816326530612246
128061,CHESAPEAKE CITY,MD,1,801.0,39.528,-75.8095,0.0012484394506866417
128073,CHARLOTTE,TX,1,1324.0,28.8593,-98.7006,0.0007552870090634441
128075,CHARLOTTE COURT HOUSE,VA,1,696.0,37.0563,-78.6377,0.0014367816091954023
128076,CHARLOTTESVILLE,IN,1,378.0,39.7903,-85.6128,0.0026455026455026454
128079,CHASE CITY,VA,1,2339.0,36.7998,-78.461,0.00042753313381787086
128080,CHAUNCEY,OH,1,874.0,39.4007,-82.1271,0.0011441647597254005
128085,CHATFIELD,MN,1,2758.0,43.8445,-92.1829,0.00036258158085569254
128086,CHATHAM,MI,1,116.0,46.3441,-86.9313,0.008620689655172414
128089,CHATTAHOOCHEE,FL,1,2975.0,30.6977,-84.8341,0.0003361344537815126
128092,CHATTAROY,WV,1,641.0,37.7062,-82.2737,0.0015600624024961
128095,CHESHIRE,OR,1,266.0,44.1901,-123.2834,0.0037593984962406013
128103,CHILI,WI,1,333.0,44.6296,-90.3583,0.003003003003003003
128104,CHILTON,TX,1,1095.0,31.2848,-97.0607,0.0009132420091324201
128106,CHINA,TX,1,1022.0,30.0522,-94.3331,0.0009784735812133072
128117,CHISAGO CITY,MN,1,5576.0,45.3473,-92.9116,0.0001793400286944046
128118,CHLORIDE,AZ,1,287.0,35.4097,-114.1972,0.003484320557491289
128121,CHOKIO,MN,1,412.0,45.5731,-96.1742,0.0024271844660194173
128122,CHOKOLOSKEE,FL,1,1061.0,25.8143,-81.3603,0.000942507068803016
128124,CHICO,WA,1,3076.0,47.6226,-122.7193,0.00032509752925877764
128127,CHEST SPRINGS,PA,1,118.0,40.5781,-78.6107,0.00847457627118644
128128,CHESTER,SD,1,237.0,43.8996,-96.9277,0.004219409282700422
128129,CHESTER,TX,1,262.0,30.9214,-94.6002,0.003816793893129771
128131,CHESTER HEIGHTS,PA,1,2897.0,39.8927,-75.4698,0.00034518467380048324
128133,CHESTERFIELD,IL,1,202.0,39.2566,-90.0668,0.0049504950495049506
128143,CHEVERLY,MD,1,6132.0,38.9254,-76.9141,0.00016307893020221786
128152,CAPE MEARES,OR,1,199.0,45.5153,-123.9536,0.005025125628140704
128161,BRIGHTWOOD,VA,1,1775.0,38.4132,-78.188,0.0005633802816901409
128162,BRILLIANT,OH,1,1068.0,40.2701,-80.6318,0.0009363295880149813
128163,BRIMFIELD,IL,1,695.0,40.8379,-89.8827,0.0014388489208633094
128164,BRINKLEY,AR,1,2693.0,34.89,-91.1902,0.0003713330857779428
128175,BRITTON,MI,1,638.0,41.9877,-83.8304,0.001567398119122257
128176,BRITTON,SD,1,1108.0,45.7924,-97.7529,0.0009025270758122744
128177,BROAD CREEK,NC,1,2013.0,34.7304,-76.9241,0.0004967709885742673
128179,BROADDUS,TX,1,246.0,31.305,-94.2699,0.0040650406504065045
128185,BREWTON,AL,1,5257.0,31.1113,-87.0737,0.00019022256039566293
128186,BRASHER FALLS,NY,1,510.0,44.8096,-74.7789,0.00196078431372549
128188,BRAY,OK,1,1024.0,34.616,-97.8207,0.0009765625
128189,BRAYTON,IA,1,104.0,41.5447,-94.9302,0.009615384615384616
128190,BREAKS,VA,1,182.0,37.3004,-82.2758,0.005494505494505495
128191,BRECKENRIDGE,MO,1,514.0,39.7614,-93.8046,0.0019455252918287938
128194,BRENDA,AZ,1,716.0,33.6721,-113.9379,0.0013966480446927375
128197,BREWSTER,OH,1,2093.0,40.7135,-81.5993,0.00047778308647873863
128199,BRIELLE,NJ,1,4957.0,40.1048,-74.0637,0.00020173492031470649
128200,BRIAN HEAD,UT,1,60.0,37.6977,-112.8416,0.016666666666666666
128201,BRIARCLIFF MANOR,NY,1,7395.0,41.14,-73.8438,0.0001352265043948614
128202,BRICEVILLE,TN,1,329.0,36.1777,-84.1837,0.00303951367781155
128203,BRICKERVILLE,PA,1,1407.0,40.2226,-76.2863,0.0007107320540156361
128205,BRIDGEPORT,AL,1,2366.0,34.9496,-85.7243,0.00042265426880811494
128206,BRIDGEPORT,PA,1,5000.0,40.1042,-75.3437,0.0002
128209,BRIDGEWATER,CT,1,142.0,41.5347,-73.3646,0.007042253521126761
128211,BRIDGEWATER,SD,1,402.0,43.5502,-97.4984,0.0024875621890547263
128213,BROADVIEW,IL,1,7957.0,41.8583,-87.8562,0.00012567550584391103
128217,BROWNELL,KS,1,17.0,38.6406,-99.7443,0.058823529411764705
128218,BROWNLEE,NE,1,7.0,42.2893,-100.6241,0.14285714285714285
128219,BROWNS POINT,WA,1,1097.0,47.3036,-122.4369,0.0009115770282588879
128220,BROWNSBORO,TX,1,1490.0,32.2984,-95.6131,0.0006711409395973154
128222,BROWNSDALE,MN,1,797.0,43.7404,-92.8681,0.0012547051442910915
128224,BROWNSTOWN,IN,1,3015.0,38.879,-86.0478,0.0003316749585406302
128225,BROWNSTOWN,PA,1,3582.0,40.1267,-76.2184,0.00027917364600781687
128228,BROWNSVILLE,KY,1,1050.0,37.1952,-86.2691,0.0009523809523809524
128230,BROWNSVILLE,WI,1,717.0,43.6147,-88.4953,0.001394700139470014
128231,BRUCE,MS,1,1523.0,33.9909,-89.3454,0.0006565988181221273
128232,BRUCE,SD,1,254.0,44.4378,-96.8906,0.003937007874015748
128234,BRUCETON MILLS,WV,1,80.0,39.6594,-79.6406,0.0125
128235,BRUCEVILLE,IN,1,474.0,38.758,-87.4154,0.002109704641350211
128237,BRULE,NE,1,288.0,41.0947,-101.8882,0.003472222222222222
128238,BRUNDIDGE,AL,1,2309.0,31.7182,-85.8178,0.00043308791684711995
128249,BROKEN BOW,OK,1,4222.0,34.0292,-94.7426,0.00023685457129322596
128251,BRONTE,TX,1,989.0,31.8857,-100.2955,0.0010111223458038423
